adult,budget,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,10000000,11507,tt0086984,en,Body Double,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",9.836894,1984-10-25,8801940.0,114.0,Released,You can't believe everything you see.,Body Double,False,6.4,138.0
False,0,17538,tt0073636,en,Rooster Cogburn,"In this sequel to True Grit, John Wayne returns as Marshal Rooster Cogburn. After a band of drunken thugs overruns a small Indian Nation town, killing Minister Goodnight and raping the women folk, Eula Goodnight (Katherine Hepburn) enlists the aid of Marshal Cogburn to hunt them down and bring her father's killers to justice.",12.140407,1975-10-17,8022000.0,108.0,Released,"The man of ""True Grit"" is back and look who's got him!",Rooster Cogburn,False,6.2,39.0
False,0,10435,tt0103939,en,Chaplin,"With the use of flashback, an elderly Charlie Chaplin discusses his autobiography with his editor, who urges him to be more vulnerable and emotionally honest with his memoirs while journeying through his poverty-stricken childhood, closest friendships, many marriages, merciless pursuit by J. Edgar Hoover, and ingenious invention of The Little Tramp. Highlighted works such as The Gold Rush and The Great Dictator illustrate significant turning points in Chaplin's prolific filmography. Also treated is Chaplin's exile from America and his eventual return to receive an honourary Academy Award in 1972.",8.243107,1992-12-18,0.0,143.0,Released,Everyone has a wild side. Even a legend.,Chaplin,False,7.5,243.0
False,500000,1162,tt0056241,en,The Miracle Worker,"The true story of the frightening, lonely world of silence and darkness of 7-year-old Helen Keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. Then Annie Sullivan, a 20-year-old teacher from Boston, arrives. Having just recently regained her own sight, the no-nonsense Annie reaches out to Helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light.",4.368765,1962-05-22,2500000.0,106.0,Released,An emotional earthquake!,The Miracle Worker,False,7.5,65.0
False,0,34328,tt0102467,en,Monster in a Box,"This is the story of Spalding Gray and his attempt to write a novel. It is a first person account about writing and living, and dealing with success while trying to be successful.",0.009961,1992-05-15,311245.0,87.0,Released,He Survived Swimming to Cambodia. Now the Adventure Continues.,Monster in a Box,False,4.8,4.0
False,0,47108,tt0211718,fr,Vengo,"Caco is a proud, handsome man, head of a family, and very powerful in the local community. Yet he has been torn to pieces by the death of his beloved daughter. He constantly visits her grave, weeps silently at her photo and has transferred all his wildly protective love and attention onto his mentally challenged nephew, Diego. It seems that Diego's father, Caco's brother, is in hiding after having killed a man from the Caravaca family, who are equally powerful in the community. They are looking for vengeance and have come to Caco for justice. When he refuses to betray his brother, the Caravacas grow impatient. When they realize they are getting nowhere, they threaten to kill Diego. Despite his fierce pride, Caco eventually realizes that the cycle of killing and revenge must be broken. But how can he achieve this and protect everyone he loves?",0.264672,2000-10-04,124994.0,90.0,Released,,I Come,False,6.8,5.0
False,0,47140,tt0166707,pt,O Primeiro Dia,"On December 31st 1999, destiny brings a fugitive prisoner and a depressed middle class teacher together, as the new millennium approaches bringing hope to everyone.",0.00413,1998-01-01,0.0,75.0,Released,"If there is one day to decide something in life, this day is today.",Midnight,False,0.0,0.0
False,0,40930,tt0180303,en,If You Only Knew,A romantic comedy about a young man who fakes homosexuality to draw the interest of a woman. Instead she tries to help him find a date.,0.114487,2000-03-05,0.0,0.0,Released,,If You Only Knew,False,5.5,2.0
False,0,14684,tt0105327,en,School Ties,"When David Greene receives a football scholarship to a prestigious prep school in the 1950s, he feels pressure to hide the fact that he is Jewish from his classmates and teachers, fearing that they may be anti-Semitic. He quickly becomes the big man on campus thanks to his football skills, but when his Jewish background is discovered, his worst fears are realized and his friends turn on him with violent threats and public ridicule.",7.438381,1992-09-18,14715067.0,106.0,Released,Just because you’re accepted doesn’t mean you belong.,School Ties,False,6.3,97.0
False,0,58467,tt0138467,en,Girl,"Andrea Marr is a bright, straight-A, mature, 18-year-old high school senior on the verge of womanhood who decides to abandon her sheltered, boring lifestyle and her bookish friend Darcy for a look into the local rock and roll scene as a groupie to local rock singer Tod Sparrow and learn more about the life of one who follows a touring band along with her new friends aspiring rock star wannabee Cybil, outgoing fellow groupie Rebecca, and music critic Kevin.",8.532861,1998-11-05,0.0,99.0,Released,A straight-A teen explores Seattle's rock scene.,Girl,False,4.7,12.0
False,0,10261,tt0103016,en,Switch,"Steve Brooks, a sexist womanizer, is killed by a group of his angry former lovers. In heaven, he makes a bargain with God for redemption and agrees to return to Earth. Once there, he must have a sincere relationship with a female and make her fall in love with him. If not, Steve's soul will become the property of the devil. But the devil hedges his bet, and Steve is reincarnated as a woman named Amanda Brooks.",3.292828,1991-05-10,0.0,104.0,Released,Steve and Walter used to have a preference for blondes. Then Steve was murdered... and came back as one. Will being a woman make him a better man?,Switch,False,5.6,53.0
False,0,163869,tt0119434,en,Just Write,A Hollywood tour bus driver poses as a screenwriter to romance an up-and-coming young actress.,0.700719,1997-03-01,0.0,102.0,Released,A comedy about falling in love... the write way,Just Write,False,3.5,4.0
False,12000000,13937,tt0105217,en,Raising Cain,"When neighborhood kids begin vanishing, Jenny suspects her child psychologist husband, Carter, may be resuming the deranged experiments his father performed on Carter when he was young. Now, it falls to Jenny to unravel the mystery. And as more children disappear, she fears for her own child's safety.",8.816951,1992-08-07,37170057.0,91.0,Released,Demented. Deranged. Deceptive. De Palma.,Raising Cain,False,5.9,66.0
False,0,25355,tt0116650,en,Irma Vep,"A Chinese movie actress, in France to star in a remake of ""Les Vampires"", finds petty intrigues and clashing egos on the set.",1.808369,1996-09-06,0.0,99.0,Released,,Irma Vep,False,6.3,25.0
False,0,29601,tt0033436,en,Buck Privates,"Petty con artists, Bud &amp; Lou mistakenly join the Army evading the cops. The cop chasing them winds up as their drill instructor. A rich young man and his former working class chauffeur are not only in the same unit, they're vying for a pretty girl who seems attracted to both.",1.633148,1941-01-31,0.0,84.0,Released,Swing it!,Buck Privates,False,6.7,14.0
False,0,66115,tt0160574,en,Nice Guys Sleep Alone,"Carter (O'Bryan) wonders if he's ever going to find a woman who wants to be more than ""just friends."" His conniving best friend Pat and beautiful step-sister Erin (Vanessa Marcil) both know what's causing the problem: He's too nice! Having never taken them seriously in the past, Carter reconsiders when he meets Maggie (Sybil Temchen), a woman he feels just might be the one. Could it be time for this nice guy to finally start playing games? Set among the gorgeous backdrop of Kentucky horse country, ""Nice Guys Sleep Alone"" is a hilarious, touching and thoughtful romantic comedy.",0.214291,1999-10-14,0.0,91.0,Released,,Nice Guys Sleep Alone,False,4.7,3.0
False,0,118617,tt0166169,en,Divorce Iranian Style,"DIVORCE IRANIAN STYLE unfolds inside an Iranian divorce court, providing a subtle and intimate look at the lives of women in a country stereotypically associated with fanaticism and oppression. Astute and beautifully observed, the film reveals the ingenuity and humour with which Iranian women negotiate the restrictions of their society.",0.155233,1998-08-01,0.0,80.0,Released,,Divorce Iranian Style,False,7.8,4.0
False,0,23981,tt0099857,en,Iron And Silk,"Iron and Silk is a 1990 movie based on the eponymous book by American writer Mark Salzman. It details his journey to China after college to study Chinese wu shu, better known in the west as kung fu, and to teach English. Though not trained as an actor, Salzman starred as himself, as did Pan Qingfu, who claimed no one else could portray him on film. Salzman's experiences occurred in Changsha, Hunan, though the film was shot in Hangzhou, Zhejiang. (Wikipedia)",0.00022,1991-02-15,0.0,92.0,Released,"As a student in America, he searched for ancient wisdom. As a teacher in China, he learned to find it within himself.",Iron And Silk,False,6.0,1.0
False,0,14980,tt0259153,en,Rose Red,"Dr. Joyce Reardon, a psychology professor, leads a team of psychics into the decrepit mansion known as Rose Red. Her efforts unleash the spirit of former owner Ellen Rimbauer and uncover the horrifying secrets of those who lived and died there.",6.965725,2002-01-26,0.0,254.0,Released,Some houses are born bad.,Rose Red,False,6.6,107.0
False,12000000,26670,tt0105017,en,Noises Off...,A travelling theater group has so much action going on behind-the-scenes it almost ruins the performances.,4.179487,1992-03-20,2280148.0,101.0,Released,,Noises Off...,False,7.0,38.0
False,0,44047,tt0144688,en,Wildflowers,A mysterious girl becomes involved with a 17-year-old girl and changes her life forever.,0.112468,2000-03-04,0.0,93.0,Released,"Sometimes, a chance meeting can be a chance to change your life....",Wildflowers,False,5.8,2.0
False,0,10940,tt0120711,en,Babylon 5: In the Beginning,"Londo Mollari, the Centauri Emperor, recounts the initial contact between the Humans and Minbari, which resulted in a major incident and subsequent war, for an eager pair of youngsters wanting a story about love and conflict.",3.680772,1998-01-04,0.0,94.0,Released,,Babylon 5: In the Beginning,False,7.3,46.0
